Epoch,lung_loss,stomach_loss,liver_loss,pancreas_loss,spleen_loss,colon_loss
27,0.5566800000000001,0.28847999999999996,0.41946000000000006,0.27448,0.42035999999999996,0.27552
28,0.69836,0.27664,0.6988800000000001,0.27476,0.42063999999999996,0.27671999999999997
29,0.6965999999999999,0.5585600000000001,0.5610999999999999,0.57816,0.5652,0.5396
30,0.69966,0.41328,0.42455999999999994,0.40896,0.41836,0.39540000000000003
31,0.69604,0.41664,0.41814,0.41916000000000003,0.4144,0.42882
32,0.6940999999999999,0.55792,0.55728,0.56272,0.7001,0.5585600000000001
33,0.6939799999999999,0.7,0.69548,0.6884,0.69276,0.6789
34,0.6977399999999999,0.55088,0.70496,0.5503199999999999,0.56178,0.5777599999999999
35,0.69684,0.55992,0.5553799999999999,0.55384,0.69444,0.55384
36,0.69904,0.688,0.6952,0.6908,0.69774,0.6869
37,0.5612600000000001,0.13754,0.2803,0.14078,0.5826399999999999,0.12876
38,0.6934799999999999,0.2826,0.28014,0.28304,0.5642400000000001,0.2632
39,0.5614399999999999,0.27772,0.5547599999999999,0.25828,0.2793,0.27188
40,0.69338,0.26827999999999996,0.6913400000000001,0.24444,0.5626399999999999,0.2278
41,0.7005200000000001,0.27104,0.6947000000000001,0.2502,0.7112999999999999,0.25988
42,0.55884,0.38772,0.41386,0.28908,0.45072,0.27792
43,0.6960200000000001,0.6754,0.686,0.5538,0.7144199999999999,0.3391
44,0.70502,0.16448000000000002,0.73444,0.32138,0.69718,0.3236
45,0.69668,0.6641,0.7008,1.1009,0.6808599999999999,0.8416
46,0.55716,0.27732,0.27662,0.30924,0.4386,0.39108
47,0.6971999999999999,0.41778000000000004,0.41868,0.43572,0.69622,0.42828
48,0.69506,0.42641999999999997,0.6977599999999999,0.43086,0.41669999999999996,0.44699999999999995
49,0.6943,0.41622000000000003,0.41946000000000006,0.43091999999999997,0.55456,0.42516
50,0.69676,0.4151999999999999,0.42034000000000005,0.42306,0.42300000000000004,0.4203
51,0.69522,0.7032,0.6962599999999999,0.7199,0.7092,0.7039
52,0.6935800000000001,0.55552,0.6996600000000001,0.5576800000000001,0.69674,0.5691200000000001
53,0.55614,0.14206000000000002,0.27764,0.14026,0.41686000000000006,0.1396
54,0.6956800000000001,0.14054,0.27786,0.13908,0.27874,0.13964000000000001
55,0.69492,0.5556,0.55464,0.5565599999999999,0.5569999999999999,0.5611200000000001
56,0.69872,0.27799999999999997,0.6961200000000001,0.2806,0.28046,0.2782
57,0.6943199999999999,0.13896,0.56052,0.1399,0.41856,0.13996
58,0.69818,0.693,0.6963199999999999,0.6924,0.6939,0.6974
59,0.5552400000000001,0.41598000000000007,0.42094000000000004,0.41669999999999996,0.41578,0.42144000000000004
60,0.69434,0.554,0.69526,0.55664,0.55996,0.55288
61,0.6935800000000001,0.5548,0.55714,0.5543199999999999,0.5542,0.5736
62,0.69452,0.28012000000000004,0.5548400000000001,0.2808,0.2779,0.27724000000000004
63,0.69458,0.5584800000000001,0.5559200000000001,0.55888,0.69352,0.5633600000000001
64,0.6941200000000001,0.41742,0.6990399999999999,0.43296,0.4163,0.41352
65,0.6991799999999999,0.41742,0.41758000000000006,0.4149,0.41647999999999996,0.41790000000000005
66,0.5562199999999999,0.27668,0.42083999999999994,0.27776,0.55632,0.27944
67,0.55496,0.41567999999999994,0.42028,0.41904,0.41777999999999993,0.41904
68,0.70034,0.41646,0.41579999999999995,0.41718,0.5560600000000001,0.41747999999999996
69,0.6946800000000001,0.699,0.69536,0.7001,0.6931800000000001,0.7015
70,0.69372,0.41718,0.41622000000000003,0.41472,0.6935399999999999,0.42485999999999996
71,0.6938799999999999,0.6981,0.69536,0.7008,0.6928,0.6961
72,0.69626,0.27708,0.27806000000000003,0.27959999999999996,0.6947600000000002,0.28012000000000004
73,0.5546,0.27752,0.41652000000000006,0.2788,0.27759999999999996,0.27844
74,0.6945600000000001,0.2812,0.41624,0.27756,0.27809999999999996,0.27824
75,0.6950800000000001,0.698,0.69436,0.6935,0.6948599999999999,0.6902
76,0.69366,0.6946,0.69374,0.692,0.6946200000000001,0.6943
77,0.69386,0.13899999999999998,0.5559000000000001,0.13854,0.4178,0.1389
78,0.69378,0.13892,0.55538,0.1394,0.69986,0.1387
79,0.6947800000000001,0.5564,0.5543199999999999,0.5576,0.69474,0.5548
80,0.69396,0.27796,0.5558000000000001,0.27652,0.41606000000000004,0.27652
81,0.69438,0.6929,0.7003,0.6939,0.6927399999999999,0.6994
82,0.69384,0.41562,0.4176,0.41681999999999997,0.55606,0.42203999999999997
83,0.6940200000000001,0.6933,0.69416,0.7004,0.6958,0.6929
84,0.6948000000000001,0.27824,0.41590000000000005,0.27644,0.27786,0.27648
85,0.69366,0.55704,0.55454,0.55328,0.6955199999999999,0.55568
86,0.6936,0.41567999999999994,0.5570999999999999,0.41550000000000004,0.696,0.41753999999999997
87,0.69422,0.6943,0.6936,0.701,0.69404,0.6904
88,0.6938599999999999,0.6945,0.6941,0.6858,0.6967000000000001,0.7048
89,0.69386,0.41598000000000007,0.55504,0.41964000000000007,0.41586,0.41832
90,0.69416,0.7002,0.6971,0.6923,0.69376,0.6975
91,0.69394,0.27808,0.27746,0.27764,0.27756,0.2778
92,0.6944199999999999,0.7001,0.6968,0.6914,0.69526,0.6935
93,0.69404,0.13876,0.41644000000000003,0.1385,0.55486,0.13918
94,0.69448,0.41586,0.41690000000000005,0.41772,0.5551,0.41832
95,0.69286,0.41556,0.69346,0.4191,0.55426,0.41874
96,0.69562,0.5591999999999999,0.5546800000000001,0.5551999999999999,0.69882,0.55664
97,0.6935600000000001,0.41952,0.41614000000000007,0.41544,0.55538,0.41550000000000004
98,0.69338,0.41796,0.69346,0.41574,0.5550599999999999,0.41928
99,0.69342,0.6967,0.6939,0.6943,0.69366,0.7021
100,0.69422,0.2764,0.55596,0.27972,0.4164,0.279
101,0.69316,0.5534399999999999,0.5558400000000001,0.5544800000000001,0.55548,0.55384
102,0.6958,0.27752,0.69618,0.27671999999999997,0.69356,0.27856000000000003
103,0.6941400000000001,0.6932,0.69392,0.7015,0.69336,0.6982
104,0.55448,0.41868,0.4163,0.41436,0.41728,0.41736000000000006
105,0.69352,0.41723999999999994,0.55482,0.41472,0.41768,0.41652000000000006
106,0.69402,0.5543199999999999,0.5546800000000001,0.55072,0.5565,0.55496
107,0.6938599999999999,0.55776,0.6929200000000001,0.5559999999999999,0.5548200000000001,0.55488
108,0.6938599999999999,0.13986,0.6956,0.13944,0.55432,0.13879999999999998
109,0.55524,0.13857999999999998,0.27768000000000004,0.1389,0.5551,0.13844
110,0.69334,0.41807999999999995,0.69352,0.41370000000000007,0.41644000000000003,0.41495999999999994
111,0.69396,0.6927,0.69418,0.707,0.6946200000000001,0.6969
112,0.69582,0.692,0.69452,0.6925,0.6931,0.6929
113,0.6969000000000001,0.5536,0.6938799999999999,0.55872,0.5567,0.55128
114,0.69318,0.6926,0.69612,0.695,0.6966,0.6919
115,0.69426,0.5616,0.55524,0.55792,0.69392,0.55384
116,0.55538,0.5551999999999999,0.55384,0.5553600000000001,0.55446,0.5525599999999999
117,0.69448,0.27744,0.41664,0.28052,0.69266,0.27676
118,0.69364,0.55696,0.6959199999999999,0.5536800000000001,0.5546200000000001,0.5508
119,0.6956800000000001,0.6935,0.69466,0.6932,0.6946800000000002,0.6919
120,0.69432,0.5548,0.5549999999999999,0.5532,0.55602,0.56048
121,0.69338,0.41922,0.5549799999999999,0.42156000000000005,0.5588,0.4152600000000001
122,0.69432,0.41753999999999997,0.41586,0.42047999999999996,0.41654,0.41802
123,0.69374,0.6938,0.69816,0.6918,0.69444,0.698
124,0.69502,0.41778000000000004,0.41654,0.41459999999999997,0.41472,0.4176
125,0.69366,0.5588,0.55506,0.54792,0.55532,0.5571200000000001
126,0.69418,0.13882,0.13938,0.13876,0.41597999999999996,0.1394
127,0.69368,0.6942,0.6933400000000001,0.6885,0.69594,0.6948
128,0.6942599999999999,0.55488,0.55582,0.5511999999999999,0.6952200000000002,0.554
129,0.69462,0.27864,0.5569599999999999,0.27912,0.27708,0.27488
130,0.6936399999999999,0.13838,0.27774,0.13796,0.6932,0.13672
131,0.6938799999999999,0.5544,0.55508,0.5562400000000001,0.55264,0.5494399999999999
132,0.69402,0.279,0.55476,0.28192,0.6926399999999999,0.27376
133,0.6937599999999999,0.41508,0.6948,0.42047999999999996,0.4170999999999999,0.41034
134,0.6925800000000001,0.2768,0.27798,0.27616,0.278,0.27396
135,0.6935399999999999,0.55352,0.5555399999999999,0.55272,0.5571200000000001,0.54792
136,0.69392,0.4164,0.41658,0.41424000000000005,0.6924,0.40452000000000005
137,0.69322,0.28012000000000004,0.27775999999999995,0.27772,0.27756,0.26864
138,0.55554,0.43805999999999995,0.55704,0.42347999999999997,0.41818,0.40512
139,0.69346,0.27752,0.557,0.28159999999999996,0.41631999999999997,0.27536
140,0.6936,0.6947,0.692,0.6978,0.6932600000000001,0.6839
141,0.6924600000000001,0.27712,0.41604,0.27688,0.27702,0.27952
142,0.69438,0.41933999999999994,0.5559000000000001,0.41814,0.41594,0.41747999999999996
143,0.6939200000000001,0.6907,0.69508,0.6963,0.6950000000000001,0.6933
144,0.6931999999999999,0.27832,0.41612,0.27676,0.55268,0.27552
145,0.69322,0.41532,0.4164,0.41441999999999996,0.4175,0.41502
146,0.6934600000000001,0.5534399999999999,0.55388,0.55208,0.5558799999999999,0.54104
147,0.69364,0.6897,0.6925399999999999,0.7009,0.6945,0.6684
148,0.6943199999999999,0.41495999999999994,0.6940799999999999,0.41406,0.41596,0.39683999999999997
149,0.69308,0.1387,0.69554,0.13657999999999998,0.41646,0.13052
150,0.6936,0.6996,0.69262,0.6807,0.6908800000000002,0.6513
151,0.693,0.27816,0.5553600000000001,0.266,0.69458,0.25732
152,0.6936599999999999,0.13799999999999998,0.69368,0.13122,0.41752,0.13504
153,0.69306,0.6838,0.694,0.6614,0.69224,0.5994
154,0.6946,0.5611200000000001,0.5551,0.5676,0.69256,0.5688
155,0.6953400000000001,0.2804,0.6953999999999999,0.28443999999999997,0.27868,0.27832
156,0.69382,0.13957999999999998,0.13976,0.14035999999999998,0.69712,0.14186
157,0.6937200000000001,0.55528,0.55416,0.56288,0.6918399999999999,0.5599999999999999
158,0.69374,0.6927,0.6955600000000001,0.6886,0.69636,0.6778
159,0.6937200000000001,0.13876,0.41628,0.13918,0.55664,0.13654
160,0.69292,0.42035999999999996,0.41734,0.41807999999999995,0.6960400000000001,0.39414000000000005
161,0.69356,0.41604,0.41466000000000003,0.39012,0.41572000000000003,0.3806999999999999
162,0.6939599999999999,0.28124,0.27694,0.27512,0.41651999999999995,0.27536
163,0.6942,0.27504,0.6931,0.27284,0.27746,0.28476
164,0.5549200000000001,0.41742,0.41664,0.40980000000000005,0.41676,0.40380000000000005
165,0.69542,0.14106000000000002,0.41802,0.13964000000000001,0.69462,0.14012
166,0.6940999999999999,0.41796,0.41882,0.41999999999999993,0.6988,0.40152
167,0.69442,0.1373,0.69538,0.13038,0.41581999999999997,0.11686
168,0.69702,0.266,0.27764,0.21144,0.69142,0.15248
169,0.6976,0.34092,0.42330000000000007,0.21749999999999997,0.42435999999999996,0.26076
170,0.69824,0.41394000000000003,0.41874,0.42678000000000005,0.56184,0.44946
171,0.5550799999999999,0.57448,0.5612999999999999,0.63208,0.5585600000000001,0.56152
172,0.69308,0.5504800000000001,0.7001600000000001,0.58088,0.5565599999999999,0.5748800000000001
173,0.69366,0.5468,0.55462,0.55632,0.69054,0.5696
174,0.55618,0.55384,0.5582,0.56664,0.5627199999999999,0.5585600000000001
175,0.69466,0.27868,0.41530000000000006,0.27364,0.41864,0.28284
176,0.6948000000000001,0.6877,0.69364,0.6997,0.6930399999999999,0.7473
177,0.6950999999999999,0.41898,0.41598000000000007,0.41226,0.41552,0.41346000000000005
178,0.6927399999999999,0.13866,0.41655999999999993,0.13882,0.1392,0.13766
179,0.6942,0.27732,0.2778,0.27988,0.27848,0.2766
180,0.6942999999999999,0.14142,0.41824000000000006,0.14056,0.27796000000000004,0.1411
181,0.6942999999999999,0.13856,0.5558,0.1405,0.27712000000000003,0.14001999999999998
182,0.6935,0.54872,0.55842,0.56224,0.6950999999999999,0.5668
183,0.69452,0.7116,0.6936599999999999,0.6947,0.6938,0.7092
184,0.6948599999999999,0.2766,0.27956000000000003,0.28088,0.55904,0.2784
185,0.69532,0.54816,0.5545199999999999,0.5513600000000001,0.6962599999999999,0.5476
186,0.69566,0.28024,0.41624,0.2742,0.27936,0.27608
187,0.69276,0.13724,0.2779,0.13748,0.69754,0.14396
188,0.6941200000000001,0.4206,0.5563199999999999,0.42126,0.41807999999999995,0.42282000000000003
189,0.6968,0.27684000000000003,0.2778,0.27108,0.5565200000000001,0.28144
190,0.69444,0.41652000000000006,0.55668,0.41676,0.41861999999999994,0.4122
191,0.69388,0.2806,0.27758000000000005,0.27576,0.69276,0.28236
192,0.6940000000000001,0.13768,0.5550400000000001,0.1383,0.2772,0.13746
193,0.69318,0.27776,0.42176,0.27728,0.27822,0.2834
194,0.6950000000000001,0.41579999999999995,0.41644,0.41718,0.41658,0.41292
195,0.69662,0.55752,0.69618,0.55128,0.55336,0.568
196,0.5547000000000001,0.27668,0.41652000000000006,0.28412000000000004,0.5556,0.27784
197,0.69506,0.13992,0.27738,0.13926,0.5558400000000001,0.13954
198,0.69472,0.55464,0.7026,0.5454399999999999,0.55504,0.55168
199,0.69444,0.27616,0.5549200000000001,0.2822,0.41518,0.27888
200,0.69368,0.14035999999999998,0.27768,0.13804,0.4166,0.13804
201,0.6943,0.5572,0.5567599999999999,0.53544,0.55568,0.5551999999999999
202,0.6948599999999999,0.13854,0.13844,0.13954,0.69264,0.14612
203,0.6946,0.5404,0.5573400000000001,0.56688,0.55584,0.55552
204,0.6937000000000001,0.6946,0.69388,0.711,0.69526,0.6825
205,0.6963799999999999,0.13862000000000002,0.41692,0.141,0.55584,0.13756
206,0.69394,0.55488,0.55602,0.56176,0.5536199999999999,0.56592
207,0.5556599999999999,0.27908,0.41678,0.27204,0.55412,0.27928000000000003
208,0.6933400000000001,0.41262,0.5569200000000001,0.41922,0.69544,0.41472
209,0.69336,0.13913999999999999,0.27714,0.1375,0.69504,0.1381
210,0.69464,0.5565599999999999,0.5572000000000001,0.55392,0.6943599999999999,0.55128
211,0.5546800000000001,0.41712000000000005,0.41676,0.41406,0.55618,0.41658
212,0.6937599999999999,0.414,0.4163,0.41544,0.41339999999999993,0.41394000000000003
213,0.69282,0.41579999999999995,0.6934600000000002,0.42018000000000005,0.55338,0.4152600000000001
214,0.6948200000000001,0.6956,0.69268,0.6929,0.6978000000000001,0.6987
215,0.69414,0.27836,0.6935,0.27892,0.6952,0.27264
216,0.6930799999999999,0.13798,0.5551,0.1366,0.6917,0.1391
217,0.69366,0.6985,0.6937999999999999,0.6737,0.69648,0.6896
218,0.5547799999999999,0.41609999999999997,0.55658,0.42168,0.41424000000000005,0.4143
219,0.6933400000000001,0.42102000000000006,0.55518,0.42102000000000006,0.41712,0.41286000000000006
220,0.6932799999999999,0.6845,0.6934799999999999,0.6936,0.6896,0.7075
221,0.6936199999999999,0.41352,0.55394,0.41694,0.5574800000000001,0.41856
222,0.69422,0.13852,0.5561999999999999,0.13934,0.6936599999999999,0.13513999999999998
223,0.6938000000000001,0.41370000000000007,0.6943199999999999,0.4128,0.41736000000000006,0.4356
224,0.69384,0.1395,0.27812000000000003,0.14034,0.46834,0.13752
225,0.6936800000000001,0.14092,0.6936199999999999,0.1489,0.417,0.1366
226,0.69284,0.5531200000000001,0.6938,0.54848,0.5546800000000001,0.56664
227,0.69366,0.13926,0.55452,0.14082,0.69512,0.13908
228,0.6948400000000001,0.14038,0.41662,0.13922,0.55514,0.14034
229,0.6935,0.41513999999999995,0.41674,0.40386000000000005,0.41864,0.4123200000000001
230,0.6928599999999999,0.41129999999999994,0.69242,0.41579999999999995,0.55886,0.41736000000000006
231,0.6937,0.5511199999999999,0.55678,0.52976,0.55306,0.55784
232,0.6932400000000001,0.27588,0.55528,0.26,0.27752,0.26624
233,0.69444,0.54752,0.55396,0.5219199999999999,0.6931,0.55472
234,0.69388,0.26864,0.41419999999999996,0.26276,0.68728,0.26316
235,0.6945,0.5393600000000001,0.5534000000000001,0.47416,0.5438000000000001,0.5244
236,0.6939000000000001,0.51592,0.5482600000000001,0.42544000000000004,0.55008,0.52824
237,0.6978199999999999,0.29298,0.41475999999999996,0.1602,0.49642,0.3477
238,0.6962800000000001,0.11614,0.14648,0.08582,0.3424,0.10894
239,0.6968799999999999,0.5307,0.6965000000000001,0.5151,0.6858000000000001,0.9246000000000001
240,0.6971400000000001,0.57904,0.5566,0.55272,0.55484,0.5571200000000001
241,0.6957599999999999,0.4176,0.6942,0.41832,0.55832,0.41706000000000004
242,0.69386,0.6945,0.6967,0.6954,0.6951799999999999,0.7034
243,0.69524,0.6971,0.69258,0.7086,0.69444,0.695
244,0.6948000000000001,0.6961,0.69526,0.6901,0.70816,0.7013
245,0.6945600000000001,0.2778,0.28300000000000003,0.27888,0.41558,0.27836
246,0.69554,0.7054,0.69524,0.695,0.6996399999999999,0.71
247,0.6945600000000001,0.27768000000000004,0.2774,0.27664,0.27978000000000003,0.27652
248,0.6940000000000001,0.41706000000000004,0.42028,0.41981999999999997,0.41999999999999993,0.4151999999999999
249,0.69452,0.13948,0.2781,0.13966,0.27768,0.1399
250,0.69588,0.6925,0.6949,0.7009,0.6945399999999999,0.6963
251,0.69522,0.14032,0.41554,0.13888,0.27762000000000003,0.13944
252,0.6946000000000001,0.27832,0.27848,0.27671999999999997,0.41788,0.27736
253,0.69376,0.27759999999999996,0.27862,0.27708,0.27758,0.2794
254,0.6959799999999999,0.27712,0.27852,0.27892,0.27752,0.28176
255,0.6935399999999999,0.13954,0.41706000000000004,0.1389,0.6928,0.1394
256,0.6944,0.28159999999999996,0.55752,0.2814,0.5638799999999999,0.28184
257,0.69392,0.5564,0.5602400000000001,0.5536,0.55464,0.55384
258,0.6946999999999999,0.6936,0.69612,0.6945,0.69306,0.6933
259,0.69372,0.41904,0.55442,0.41753999999999997,0.6940799999999999,0.41723999999999994
260,0.69536,0.55408,0.55664,0.5562400000000001,0.5543199999999999,0.55376
261,0.69458,0.27724000000000004,0.27734000000000003,0.27752,0.69302,0.27752
262,0.6935,0.5548,0.5551600000000001,0.5576800000000001,0.5565200000000001,0.55872
263,0.6936,0.13942000000000002,0.5558200000000001,0.14048,0.69902,0.13913999999999999
264,0.69554,0.56264,0.6942200000000001,0.55496,0.55512,0.5584800000000001
265,0.5548200000000001,0.42168,0.55478,0.41604,0.41706000000000004,0.41609999999999997
266,0.6931800000000001,0.13882,0.41588,0.13942000000000002,0.69354,0.13906000000000002
267,0.69368,0.13856,0.27732,0.14096,0.5541799999999999,0.14034
268,0.69478,0.27904,0.69474,0.27924000000000004,0.69422,0.27812000000000003
269,0.69418,0.6922,0.6931200000000001,0.6998,0.694,0.6967
270,0.6935800000000001,0.13892,0.41769999999999996,0.13888,0.41774000000000006,0.13864
271,0.69428,0.27736,0.41631999999999997,0.27784,0.5584800000000001,0.27736
272,0.6952600000000001,0.7146,0.69244,0.6887,0.69418,0.6926
273,0.6948400000000001,0.13832,0.14004,0.13942000000000002,0.69624,0.13882
274,0.6935,0.55552,0.5555,0.5524,0.55576,0.55512
275,0.69338,0.554,0.6947599999999999,0.5528,0.5557000000000001,0.5602400000000001
276,0.6942,0.693,0.6924000000000001,0.6912,0.69654,0.6903
277,0.69624,0.13976,0.69348,0.13892,0.41576,0.13806000000000002
278,0.69318,0.41904,0.41604,0.41964000000000007,0.55466,0.41550000000000004
279,0.69558,0.6926,0.6950200000000001,0.696,0.69446,0.6978
280,0.69426,0.6938,0.69378,0.6912,0.6952,0.6941
281,0.69684,0.1393,0.41899999999999993,0.13972,0.1384,0.13912
282,0.6947599999999999,0.1392,0.55648,0.13904,0.41606000000000004,0.1391
283,0.69406,0.27827999999999997,0.4168,0.27792,0.27724000000000004,0.2766
284,0.6948000000000001,0.13822,0.69492,0.13946,0.27788,0.13838
285,0.69334,0.27776,0.55688,0.28036,0.4168,0.2772
286,0.5547,0.55408,0.55494,0.55328,0.5553000000000001,0.55408
287,0.693,0.55544,0.6942200000000001,0.56984,0.69506,0.5536800000000001
288,0.69388,0.41723999999999994,0.5566000000000001,0.4149,0.6949,0.417
289,0.6939599999999999,0.55648,0.554,0.5559999999999999,0.55426,0.55792
290,0.693,0.13848,0.2775,0.13944,0.1386,0.13846
291,0.69404,0.55664,0.693,0.5528,0.69394,0.55616
292,0.6948000000000001,0.1405,0.55408,0.1383,0.69348,0.1393
293,0.69294,0.41556,0.55578,0.41964000000000007,0.69374,0.41838
294,0.69496,0.55384,0.556,0.55264,0.55452,0.55408
295,0.69432,0.27759999999999996,0.41601999999999995,0.27772,0.28052,0.27836
296,0.6936599999999999,0.6969,0.69436,0.6942,0.6937,0.6992
297,0.69324,0.1386,0.41654,0.13944,0.55736,0.14096
298,0.69564,0.6965,0.6949,0.6866,0.6968,0.6894
299,0.6934199999999999,0.41538,0.41616,0.41916000000000003,0.418,0.41868
300,0.6954,0.6941,0.6935399999999999,0.6978,0.6946000000000001,0.6957
301,0.6942,0.41550000000000004,0.41652000000000006,0.41495999999999994,0.694,0.4151999999999999
302,0.6942999999999999,0.41567999999999994,0.41674,0.41652000000000006,0.55618,0.41532
303,0.69352,0.6931,0.69352,0.6983,0.6948,0.6935
304,0.69368,0.41502,0.6928,0.41328,0.41631999999999997,0.41508
305,0.6933,0.5551999999999999,0.55526,0.55576,0.55652,0.55416
306,0.69486,0.13944,0.41647999999999996,0.13878,0.69792,0.13994
307,0.69306,0.41579999999999995,0.41580000000000006,0.41646,0.41595999999999994,0.41550000000000004
308,0.69566,0.6909,0.6948,0.6966,0.69314,0.6908
309,0.6937199999999999,0.13982,0.6926599999999999,0.1389,0.27725999999999995,0.13888
310,0.69436,0.6937,0.6936800000000002,0.6988,0.69268,0.6947
311,0.69422,0.55552,0.55402,0.5571200000000001,0.5572000000000001,0.55568
312,0.55488,0.27799999999999997,0.41624,0.27784,0.2778,0.27652
313,0.69476,0.27756,0.69466,0.27868,0.27818,0.27784
314,0.69412,0.13882,0.41562,0.13846,0.1389,0.1389
315,0.6955199999999999,0.27968000000000004,0.69398,0.27844,0.27748,0.27908
316,0.6936599999999999,0.41676,0.41740000000000005,0.41712000000000005,0.5545,0.41807999999999995
317,0.69338,0.6929,0.6937200000000001,0.6898,0.6946800000000002,0.6929
318,0.69348,0.693,0.6935399999999999,0.6892,0.69364,0.6937
319,0.55478,0.27704,0.41642,0.27784,0.5568,0.27808
320,0.55532,0.55504,0.5547599999999999,0.5536800000000001,0.5567200000000001,0.55648
321,0.6933,0.27768000000000004,0.27766,0.2788,0.69582,0.27788
322,0.6937800000000001,0.2786,0.41662,0.27824,0.41674,0.27676
323,0.69294,0.13898,0.27808,0.13956,0.13866,0.13886
324,0.6935800000000001,0.1389,0.55472,0.13935999999999998,0.41580000000000006,0.13866
325,0.5558799999999999,0.13844,0.27772,0.1391,0.55614,0.13844
326,0.55488,0.4176,0.41572,0.41778000000000004,0.41550000000000004,0.4203
327,0.69298,0.41538,0.5560799999999999,0.41562,0.41658,0.41706000000000004
328,0.69492,0.5571200000000001,0.69368,0.5543199999999999,0.55426,0.55392
329,0.69384,0.6978,0.69308,0.6893,0.69314,0.6907
330,0.69398,0.41628,0.6932200000000002,0.41609999999999997,0.6934,0.41513999999999995
331,0.69392,0.6923,0.6974,0.6925,0.69242,0.6972
332,0.6932400000000001,0.6924,0.6932400000000001,0.6945,0.69282,0.6923
333,0.69368,0.13882,0.6971200000000001,0.13966,0.69486,0.13932
334,0.69422,0.55472,0.6929,0.5564,0.55522,0.5524
335,0.6925399999999999,0.41556,0.5554399999999999,0.41664,0.69614,0.41688000000000003
336,0.69338,0.27688,0.27784,0.27756,0.55508,0.27915999999999996
337,0.6935399999999999,0.6952,0.69292,0.7009,0.6951,0.6938
338,0.6935800000000001,0.693,0.69262,0.6935,0.69488,0.6945
339,0.69416,0.6916,0.69292,0.6976,0.69448,0.6997
340,0.6942999999999999,0.41747999999999996,0.41572,0.42126,0.4168,0.41718
341,0.69248,0.13816,0.27766,0.1397,0.55362,0.1392
342,0.6933199999999999,0.13874,0.27806,0.14016,0.5559999999999999,0.13894
343,0.6932799999999999,0.27692,0.6932799999999999,0.27708,0.5558,0.27627999999999997
344,0.6943000000000001,0.27732,0.278,0.27959999999999996,0.279,0.28008
345,0.69452,0.55648,0.55484,0.5611200000000001,0.55618,0.56584
346,0.69414,0.13882,0.41592,0.13999999999999999,0.55598,0.13918
347,0.69384,0.27744,0.4164,0.27928000000000003,0.41552,0.27852
348,0.69444,0.55416,0.55392,0.55672,0.55486,0.5564
349,0.6928799999999999,0.4152600000000001,0.41609999999999997,0.41574,0.41967999999999994,0.41694
350,0.6937800000000001,0.5548,0.55506,0.55208,0.55588,0.55688
351,0.69348,0.27748,0.6939400000000001,0.2766,0.2798,0.27671999999999997
352,0.55528,0.41681999999999997,0.41656000000000004,0.41892000000000007,0.41633999999999993,0.41753999999999997
353,0.5548,0.55464,0.5543199999999999,0.5584800000000001,0.5544399999999999,0.5565599999999999
354,0.69298,0.41898,0.55488,0.41196,0.41688000000000003,0.41592
355,0.69382,0.5562400000000001,0.5551999999999999,0.55544,0.55422,0.5528
356,0.69332,0.27708,0.55528,0.2782,0.41766000000000003,0.279
357,0.6940999999999999,0.27692,0.27734,0.2792,0.55556,0.27764
