Organ,N,GREEN,BLEU-4,METEOR,ROUGE-L,CIDEr,BERTScore,RadGraph,CheXbert,RadCliQ,SRR-BERT
GLOBAL,1563,0.3273482997543063,0.08579203788024205,0.3217727140373333,0.33739401220677695,0.042688978230836255,0.5656382419783872,0.24179257520453912,0.24080826995312202,1.0218111479892285,0.3260522494633686
LUNG,1562,0.133384397292848,0.024592679138931615,0.17555901573718782,0.20208963156410994,0.14792867509137697,0.4158581209091157,0.0883921368810454,0.2438716679530255,0.7496360532736586,0.3054106398701457
HEART,1446,0.4765617796219457,0.1182774698895386,0.31921652754573077,0.3928712106100466,0.9197022698560875,0.55386271953253,0.37177426155183224,0.2742829244854992,1.5129264365814297,0.597644686352237
AORTA,867,0.264801999231065,0.029290299798043696,0.22942524128331418,0.2767173512633306,0.8357341330219656,0.46735020268884636,0.1447536534349715,0.6155443877756949,1.2227804269388909,0.4240852135701484
ESOPHAGUS,1353,0.6234294161123428,0.27079828630955144,0.42620625897319353,0.46842872483812487,1.8779087216203323,0.6753245430880798,0.3693132467538157,0.7962389600191475,7.4068366720462615,0.8349731783212352
TRACHEA,1411,0.6843019135364987,0.23832983860454138,0.5010678078916028,0.5362569071556077,1.6997786160316666,0.6953409226712903,0.4870561694435043,0.9535911520663043,-17.661480061170206,0.9704472836666754
RIB,117,0.349002849002849,0.14580042021568865,0.3581226964200764,0.40161898315754335,1.2451237606037266,0.5212088423406976,0.2767000331102896,0.788735588252149,1.7861604793493746,0.8277751460608868
LIVER,850,0.2592549019607843,0.08296589589890307,0.25497139097316424,0.3178374171174219,1.1714313568423513,0.42649064035976636,0.35326931190180144,0.7110765681478464,1.475993940135657,0.9645923848101957
GALLBLADDER,153,0.19302832244008714,0.011968948880898335,0.24727725039333143,0.28685698824491834,0.48977297381755663,0.47994404388409034,0.23461415661531002,0.571338050533536,1.1977053792539247,0.9936621113091701
STOMACH,20,0.0,1.617735428707232e-06,0.13214236325215806,0.1671884288169118,0.17623870705023068,0.24033693969249725,0.16246031746031747,0.5714285714285714,0.8096768512085359,0.8120300751879699
PANCREAS,57,0.5049707602339181,5.257774639377075e-07,0.2647416274702538,0.3027077232238567,0.4661806990180984,0.5077560544013977,0.2664312295891243,0.8071607590404583,1.4482129365932195,0.9310871876661352
SPLEEN,146,0.2085616438356164,2.0046891036112186e-06,0.19799662636064713,0.22545780678538271,0.19634925373497084,0.4231252192634426,0.21572130305007015,0.4955512067840835,0.9552127668581047,0.9627428887702859
KIDNEY,280,0.033452380952380956,2.9810145533333663e-08,0.08846156448854818,0.154370816557383,0.011941354082934143,0.296655638728823,0.12585642419974574,0.1934389827917152,0.7237156563987407,0.9076062008595022
