Organ,N,GREEN,BLEU-4,METEOR,ROUGE-L,CIDEr,BERTScore,RadGraph,CheXbert,RadCliQ,SRR-BERT
GLOBAL,1563,0.32845262898046,0.08796041742933704,0.32542816562404586,0.3436146170628821,0.040652831326678775,0.5686562546002735,0.24620616015874588,0.2270074230065663,1.0406317999381296,0.32651736521293523
LUNG,1562,0.13932737841188547,0.023832910459078226,0.17634203583896818,0.2046015492052195,0.12107188531141777,0.41893273817134424,0.08789110107574581,0.22814378490246537,0.7511677751702578,0.3051514888519062
HEART,1446,0.48259566620562466,0.1250996428287084,0.3339404382714131,0.40733923179967146,0.9856044460171459,0.5670474750784588,0.383651609109268,0.27812265610898596,1.6570791497133535,0.607476249170458
AORTA,867,0.28452518262206844,0.027983911114265347,0.23070221185919518,0.2804026644666285,0.839065042572665,0.4751231434573489,0.15047731599390107,0.6270868055492835,1.2505788789927297,0.45330884122691584
ESOPHAGUS,1353,0.6314979058881498,0.2878932881352414,0.4414643980779722,0.48768713024414084,2.089652315853796,0.683185781405224,0.37847035268127893,0.7833580292458382,4.342817625566639,0.8353068805519562
TRACHEA,1411,0.6922749822820693,0.2452943665156007,0.5010665894537758,0.5376279160669559,1.7711613345819077,0.6968661313949115,0.4908664303662682,0.9517679754355322,-13.903601760497871,0.9704472836666754
RIB,117,0.358974358974359,0.1416050491238739,0.3544059542105731,0.39244020162448645,1.1979305388753005,0.5151267673215295,0.27689169804554414,0.7794642569469193,1.6700372720454177,0.8237030319189819
LIVER,850,0.24611764705882352,0.08127108075625222,0.2571787755959872,0.31988667119813774,1.0654897167511188,0.42873676145777984,0.35325716694119547,0.7109461887233491,1.4585889762256299,0.9645923848101957
GALLBLADDER,153,0.110239651416122,0.003441804689866315,0.2264280737279386,0.26575838482005665,0.2153010193916745,0.4598223424814885,0.22416621675560544,0.5615595936962556,1.0997572733017236,0.9936621113091701
STOMACH,20,0.0,1.8273132269646105e-10,0.10655387747461838,0.14827651642523126,0.13261801764352768,0.20906205475330353,0.16246031746031747,0.5714285714285714,0.7885636326137926,0.8120300751879699
PANCREAS,57,0.5166666666666666,0.011979713168494794,0.271664875977769,0.2997212443083607,0.5298423588571369,0.48981760206975433,0.22390456980240261,0.8071607590404583,1.3338686506102386,0.9310871876661352
SPLEEN,146,0.20273972602739723,0.003127191292770821,0.1726880909550769,0.21482436004169014,0.09370110031496492,0.41869086108795583,0.19740126692181484,0.46733357826414035,0.9217821016613641,0.9627428887702859
KIDNEY,280,0.033452380952380956,2.2847751599000506e-11,0.09756154342480235,0.16336237687655875,0.019851001376437683,0.30247054525784084,0.12662201073739107,0.20487944027544727,0.7378076730943391,0.9032524593629035
