Epoch,esophagus_loss,trachea_loss,lung_loss,heart_loss,kidney_loss,stomach_loss,liver_loss,spleen_loss,aorta_loss,rib_loss,scapula_loss,autochthon_loss
14,0.686297,0.687123,0.6934809999999999,0.6932950000000001,0.0,0.649172,0.67948,0.6809450000000001,0.6798059999999999,0.673654,0.6465790000000002,0.6030639999999999
15,0.6931989999999999,0.693398,0.6931939999999999,0.693176,0.58243,0.691522,0.6937530000000001,0.6935300000000001,0.6863559999999999,0.652512,0.43631100000000006,0.43714499999999995
16,0.6928449999999999,0.6932309999999998,0.6936060000000001,0.693622,0.0,0.416873,0.6935830000000002,0.6664930000000002,0.6868459999999998,0.5823550000000001,0.2985749999999999,0.29966
17,0.6934649999999999,0.6928119999999999,0.6936880000000001,0.69376,0.23497399999999996,0.695833,0.6931559999999998,0.6942109999999999,0.6937379999999999,0.6905239999999998,0.6927320000000001,0.6949289999999999
18,0.6939049999999999,0.6931939999999999,0.6936019999999999,0.6936950000000001,0.2657340000000001,0.604723,0.693789,0.6925139999999997,0.693794,0.6736099999999997,0.5752060000000001,0.575394
19,0.6931490000000001,0.6941970000000001,0.693497,0.693429,0.18798299999999998,0.6598550000000002,0.6937909999999999,0.6177440000000002,0.6935910000000001,0.6181719999999999,0.4644909999999999,0.4510990000000001
20,0.693793,0.6921160000000001,0.6934209999999998,0.6933999999999999,0.0,0.591141,0.68644,0.609878,0.6796489999999998,0.4786649999999999,0.47884699999999997,0.4784170000000001
21,0.6939660000000001,0.6914349999999999,0.693368,0.6934369999999999,0.0,0.542159,0.693677,0.645067,0.6934960000000001,0.6934090000000002,0.6925919999999999,0.6933560000000001
22,0.6933149999999999,0.6937809999999999,0.693408,0.693248,0.0,0.5906720000000001,0.693081,0.644873,0.6935560000000001,0.693964,0.6442000000000001,0.6451479999999999
23,0.6930879999999999,0.6933239999999999,0.693358,0.6931339999999999,0.0,0.6701629999999997,0.693239,0.6728649999999999,0.69347,0.6172489999999998,0.6179840000000002,0.6154200000000002
24,0.693285,0.693849,0.693177,0.686251,0.0,0.6508749999999999,0.6862189999999998,0.5683779999999999,0.686493,0.6103610000000002,0.6524919999999998,0.5692590000000001
25,0.6934440000000001,0.693569,0.6931769999999999,0.693169,0.5492079999999999,0.651257,0.6792940000000003,0.686669,0.6930829999999999,0.6305550000000001,0.6306899999999999,0.631266
26,0.693748,0.692745,0.6933650000000001,0.6932970000000002,0.034545,0.45018699999999995,0.6932479999999999,0.604302,0.679392,0.665847,0.402396,0.40262800000000015
27,0.6932670000000001,0.6934490000000001,0.693248,0.693326,0.12365999999999998,0.5838140000000002,0.6860449999999999,0.652224,0.6930850000000001,0.6869309999999998,0.6867569999999997,0.688286
28,0.6931820000000001,0.6925599999999998,0.69347,0.6933099999999999,0.3130299999999999,0.5206010000000001,0.6926599999999999,0.632067,0.6861700000000001,0.5347390000000001,0.24291500000000008,0.24284099999999997
29,0.686434,0.6868439999999998,0.693175,0.6933510000000002,0.0,0.674794,0.6928779999999999,0.6870620000000003,0.6935169999999999,0.686979,0.673724,0.4791840000000002
30,0.6935490000000002,0.6930239999999999,0.6931439999999999,0.6933210000000001,0.0,0.49226699999999995,0.678993,0.6809680000000004,0.6931460000000002,0.6660379999999998,0.6654429999999998,0.6648249999999999
31,0.6932059999999999,0.6935059999999998,0.6936569999999999,0.6933830000000001,0.28273599999999993,0.6764519999999998,0.6967000000000002,0.6739069999999998,0.6935270000000001,0.6933640000000003,0.5278420000000001,0.527396
32,0.693403,0.693718,0.6935449999999999,0.693212,0.6501979999999999,0.630394,0.694316,0.66077,0.693486,0.6662909999999997,0.5515509999999999,0.546594
33,0.692818,0.6928759999999997,0.6933579999999999,0.6931400000000001,0.006904,0.6687690000000001,0.6938290000000003,0.6728350000000002,0.6864410000000001,0.6652189999999999,0.66672,0.6649450000000003
34,0.692743,0.6959029999999998,0.6931229999999999,0.6930789999999999,0.0,0.6597499999999998,0.6926840000000002,0.66584,0.6936579999999998,0.512742,0.4796050000000001,0.47878000000000015
35,0.6927800000000001,0.693627,0.693244,0.693644,0.0,0.645861,0.6925629999999999,0.64361,0.6942279999999998,0.6937330000000003,0.6928310000000002,0.6942250000000001
36,0.6954000000000002,0.686094,0.6932459999999998,0.6934160000000001,0.13862,0.6101330000000001,0.684906,0.6587609999999999,0.6863310000000001,0.6513930000000001,0.6452630000000003,0.6461420000000001
37,0.6937800000000002,0.6914150000000001,0.6933839999999999,0.693287,0.0,0.5955090000000001,0.6942729999999997,0.6926670000000001,0.6932139999999998,0.6935419999999997,0.6103059999999998,0.49902999999999975
38,0.6932319999999998,0.6876210000000001,0.693174,0.693168,0.0,0.665037,0.6930299999999998,0.609623,0.686403,0.6730620000000002,0.41630400000000006,0.346032
39,0.6861139999999999,0.6862820000000001,0.6932900000000001,0.686297,0.29263799999999995,0.6660679999999999,0.6859409999999998,0.645899,0.6864440000000002,0.624217,0.43524200000000024,0.4362910000000001
40,0.6936139999999998,0.6937270000000002,0.693095,0.6863049999999999,0.0,0.6442210000000002,0.6936219999999998,0.69446,0.6932389999999999,0.6867350000000002,0.4029010000000002,0.401449
41,0.6860659999999998,0.6861970000000003,0.693271,0.6931449999999999,0.0,0.4173169999999999,0.6940509999999999,0.6372240000000001,0.6933999999999999,0.6796750000000003,0.6776559999999998,0.6817740000000003
42,0.6869160000000001,0.687502,0.6931329999999999,0.6931999999999998,0.0,0.589619,0.6929750000000001,0.602436,0.693233,0.318972,0.31878999999999996,0.31847099999999995
43,0.6935360000000002,0.693617,0.6931850000000002,0.6931050000000001,0.0,0.680114,0.6935250000000001,0.693561,0.6931150000000003,0.665886,0.6659529999999999,0.666137
44,0.6933470000000002,0.6929400000000001,0.693213,0.69317,0.3604299999999999,0.534071,0.6931909999999999,0.6928309999999999,0.6931390000000001,0.686412,0.6656609999999996,0.6648360000000002
45,0.6933070000000002,0.693254,0.6933390000000003,0.693048,0.5549599999999999,0.583117,0.686157,0.6723429999999998,0.6931669999999999,0.6929109999999997,0.5338950000000001,0.534877
46,0.693443,0.6932369999999999,0.6934319999999999,0.6931080000000002,0.5781719999999999,0.68694,0.6933840000000002,0.588996,0.6931540000000002,0.5480250000000001,0.39593599999999995,0.39502000000000004
47,0.693613,0.693597,0.6932410000000001,0.6935760000000001,0.305844,0.6606749999999999,0.693022,0.6593910000000001,0.6932850000000004,0.5755760000000001,0.519534,0.5207999999999998
48,0.6931819999999999,0.6933470000000002,0.693276,0.6934649999999999,0.0,0.6672320000000002,0.6929109999999997,0.6449250000000001,0.686285,0.637828,0.6093330000000001,0.610487
49,0.6930629999999998,0.6927090000000001,0.693208,0.6933670000000001,0.0,0.644403,0.6922929999999999,0.6448400000000001,0.6864159999999999,0.6036489999999999,0.6033240000000001,0.603256
50,0.6933289999999999,0.6942,0.693104,0.6930870000000001,0.0,0.679506,0.685753,0.6786319999999998,0.693119,0.5616250000000003,0.44326699999999986,0.443737
51,0.693051,0.693246,0.693127,0.693171,0.0,0.5965790000000001,0.6932429999999996,0.6109749999999999,0.6863300000000001,0.651661,0.561483,0.4987620000000001
52,0.6864309999999999,0.6929109999999998,0.6931569999999999,0.693084,0.30627000000000004,0.6592090000000002,0.6867760000000002,0.6590820000000001,0.686247,0.679386,0.6794369999999997,0.6794299999999996
53,0.6862659999999999,0.6869330000000001,0.69319,0.693339,0.0,0.6861899999999999,0.686506,0.6305100000000001,0.686236,0.6307940000000001,0.624627,0.6244620000000001
54,0.6934199999999998,0.6931090000000001,0.6931670000000001,0.6931559999999999,0.0,0.6448160000000001,0.6858780000000002,0.6928370000000001,0.686309,0.4576480000000002,0.37483299999999997,0.367388
55,0.686251,0.6925739999999999,0.6931789999999998,0.6930839999999999,0.442752,0.6646610000000002,0.6792740000000002,0.6803299999999999,0.6863729999999998,0.561152,0.36755800000000016,0.36765699999999996
56,0.6927360000000001,0.6929090000000001,0.6931879999999999,0.6933009999999998,0.594174,0.49238800000000005,0.6869,0.6239900000000002,0.6723639999999999,0.49896799999999997,0.4995080000000002,0.499598
57,0.692568,0.692269,0.6931400000000001,0.6932639999999999,0.0,0.6929319999999999,0.693219,0.6645600000000002,0.6862549999999998,0.6167660000000001,0.6665430000000001,0.4085040000000001
58,0.6937579999999999,0.6932060000000001,0.693274,0.6929539999999998,0.201492,0.6873339999999998,0.6869379999999999,0.6660680000000002,0.693097,0.6657479999999998,0.6863390000000001,0.6663250000000002
59,0.6929270000000001,0.686139,0.6930669999999998,0.6863980000000001,0.5179339999999999,0.6728870000000003,0.6930250000000001,0.68099,0.69326,0.65878,0.6588239999999997,0.6595770000000002
60,0.6929849999999999,0.693364,0.6932249999999999,0.6862540000000001,0.0,0.5345789999999999,0.6861480000000002,0.6793109999999999,0.6863500000000002,0.6800059999999999,0.42942799999999987,0.43014399999999997
61,0.692485,0.6951999999999998,0.693289,0.6932539999999999,0.0,0.6590589999999998,0.6924809999999999,0.6654959999999999,0.6864669999999998,0.6936999999999998,0.532784,0.5341049999999999
62,0.69285,0.691477,0.6931760000000001,0.6931750000000002,0.0,0.665604,0.6867760000000003,0.6663920000000002,0.6862919999999998,0.541051,0.5129980000000001,0.512285
63,0.693081,0.69475,0.693212,0.693096,0.14567699999999997,0.5054090000000001,0.6730689999999998,0.6579589999999998,0.6933360000000002,0.6441159999999998,0.6451440000000003,0.6443410000000002
64,0.6936149999999999,0.6870310000000001,0.693162,0.6932620000000002,0.3179040000000001,0.5270039999999999,0.6859639999999999,0.6787880000000002,0.6930919999999997,0.6519449999999999,0.42415099999999994,0.42305299999999996
65,0.6931780000000001,0.694139,0.693163,0.693209,0.0,0.6721649999999997,0.6920640000000001,0.676686,0.686251,0.6723330000000002,0.6726620000000003,0.6733010000000001
66,0.692656,0.6938410000000002,0.6931889999999999,0.6931340000000001,0.5957220000000002,0.45061400000000007,0.6927120000000001,0.6519909999999999,0.693223,0.6307479999999999,0.6313189999999999,0.631361
67,0.6930869999999999,0.6945089999999999,0.6931479999999999,0.693216,0.0,0.6029869999999999,0.6929449999999998,0.651457,0.6931689999999999,0.5687359999999999,0.4434389999999999,0.4446629999999999
68,0.6859879999999999,0.6935350000000001,0.69317,0.693114,0.18781199999999998,0.6662140000000001,0.6932520000000001,0.6390579999999999,0.6932269999999998,0.443559,0.35378499999999996,0.3539200000000001
69,0.6936889999999998,0.6928930000000001,0.693201,0.693245,0.0,0.6726219999999998,0.6937530000000001,0.6381460000000001,0.6792790000000002,0.6099030000000001,0.610344,0.6113419999999998
70,0.6926509999999999,0.6929999999999998,0.6931380000000001,0.6932309999999999,0.0,0.6729310000000001,0.6935690000000001,0.6582750000000002,0.6931710000000001,0.6585750000000001,0.672355,0.31195799999999996
71,0.6933929999999998,0.6930270000000001,0.693204,0.6931469999999998,0.0,0.66467,0.6934789999999998,0.67959,0.6931529999999998,0.665397,0.6655180000000002,0.6653570000000002
72,0.692498,0.6928210000000001,0.693127,0.6931089999999999,0.0,0.6515139999999998,0.6931189999999999,0.671844,0.686281,0.644647,0.5065319999999999,0.5064819999999999
73,0.692555,0.6931149999999999,0.693167,0.693204,0.0,0.6452459999999998,0.693299,0.6786980000000001,0.6723499999999999,0.40901399999999993,0.4161179999999999,0.16673699999999997
74,0.692549,0.691975,0.6931889999999999,0.6930680000000001,0.42028999999999994,0.6376549999999999,0.692972,0.6730270000000002,0.6932690000000002,0.6383800000000001,0.6379930000000001,0.6381460000000001
75,0.692629,0.6930430000000001,0.693207,0.693201,0.0,0.582606,0.6934229999999999,0.672295,0.6932279999999998,0.5824240000000003,0.5824410000000001,0.5828819999999999
76,0.6932689999999998,0.6936969999999998,0.69316,0.693026,0.462568,0.6733660000000001,0.6864140000000002,0.6715999999999999,0.6931889999999999,0.6725729999999999,0.6722100000000003,0.672888
77,0.692526,0.6930879999999998,0.693196,0.693256,0.20808,0.5758030000000001,0.6934220000000002,0.672553,0.6932200000000001,0.5825839999999999,0.5826150000000001,0.5824749999999997
78,0.679121,0.693216,0.693123,0.6931020000000001,0.0,0.6866480000000001,0.6856130000000001,0.6929530000000002,0.6932600000000001,0.6380380000000001,0.6873229999999998,0.637792
79,0.6926889999999999,0.6923839999999999,0.693162,0.6931110000000001,0.0,0.6033589999999998,0.6927119999999999,0.6728600000000001,0.6932019999999999,0.6587060000000001,0.554752,0.55513
80,0.6936449999999997,0.692843,0.6931439999999999,0.6932080000000002,0.0,0.520431,0.6929740000000001,0.6860409999999999,0.6931069999999997,0.6869319999999998,0.40250100000000005,0.402495
81,0.69239,0.69289,0.6931979999999999,0.693202,0.18621899999999994,0.6097449999999999,0.6867460000000001,0.686596,0.6862699999999998,0.6652100000000002,0.503945,0.5056900000000001
82,0.693433,0.6944779999999998,0.6931200000000001,0.6932210000000001,0.159045,0.5620360000000002,0.6930080000000001,0.6940410000000001,0.693196,0.6246369999999998,0.45794100000000015,0.4576319999999999
83,0.693616,0.693352,0.693195,0.6932480000000001,0.0,0.5967930000000001,0.692545,0.666163,0.69324,0.6731410000000002,0.59652,0.596541
84,0.6940960000000003,0.6924220000000001,0.6931209999999999,0.6930510000000001,0.0,0.6865479999999997,0.693601,0.693376,0.693201,0.6377459999999998,0.6371760000000001,0.637894
85,0.693087,0.6929089999999999,0.69312,0.6928860000000001,0.062613,0.6663300000000001,0.6927929999999999,0.6930730000000003,0.6862499999999998,0.526682,0.6585570000000002,0.26371999999999995
86,0.6934150000000001,0.6926159999999999,0.6931749999999997,0.6931529999999999,0.6761019999999996,0.4644569999999999,0.693598,0.678831,0.6931659999999998,0.498953,0.498728,0.499368
87,0.685856,0.685379,0.686279,0.68632,0.0,0.6105539999999999,0.679549,0.6718810000000001,0.6863130000000001,0.651839,0.6517459999999999,0.6522
88,0.6930080000000001,0.692619,0.693103,0.6930790000000002,0.32524000000000003,0.679759,0.6863389999999999,0.6930479999999999,0.6932320000000002,0.638008,0.6383610000000002,0.63805
89,0.6930979999999998,0.6923659999999999,0.6931229999999998,0.693319,0.013942000000000001,0.692883,0.692979,0.693454,0.6932790000000001,0.693293,0.6932570000000001,0.6937690000000001
90,0.6864399999999997,0.6924350000000001,0.693174,0.693278,0.0,0.6590130000000002,0.6932839999999999,0.6591509999999999,0.693131,0.6937109999999999,0.5477839999999999,0.3743000000000001
91,0.692886,0.6937719999999998,0.693122,0.693093,0.11794599999999997,0.6645350000000001,0.6936820000000001,0.6653350000000002,0.6931820000000002,0.6659040000000002,0.6663319999999997,0.6660359999999999
92,0.6925239999999998,0.6935729999999998,0.6931539999999998,0.6931679999999999,0.0,0.658031,0.692895,0.630137,0.6932429999999998,0.4786500000000001,0.478545,0.47822000000000003
93,0.692783,0.692391,0.6931640000000003,0.6930120000000001,0.0,0.6592410000000001,0.6928309999999999,0.6175520000000002,0.686214,0.6794389999999999,0.6800900000000002,0.6792729999999999
94,0.6924720000000001,0.6934739999999999,0.6931429999999998,0.693194,0.0,0.575345,0.6935949999999999,0.692561,0.6931990000000002,0.5751119999999998,0.575593,0.5760170000000001
95,0.6928639999999998,0.693945,0.6931500000000002,0.693272,0.0,0.6931680000000003,0.6935449999999999,0.6936170000000002,0.6931830000000001,0.6931439999999999,0.6938000000000001,0.6932360000000002
96,0.6936649999999999,0.6952730000000001,0.6931499999999999,0.6932570000000001,0.0,0.499223,0.686646,0.6032949999999999,0.6862889999999999,0.6041719999999999,0.56156,0.5613749999999998
97,0.693637,0.6926599999999999,0.693159,0.6931520000000002,0.0,0.5543789999999998,0.6862600000000001,0.5680299999999999,0.6863750000000001,0.6869280000000002,0.6868830000000002,0.6863360000000003
98,0.6922250000000001,0.6930759999999999,0.6931850000000002,0.6931870000000001,0.373464,0.40254899999999993,0.693534,0.5685009999999999,0.693122,0.526837,0.5278799999999999,0.5267199999999999
99,0.693155,0.6928730000000001,0.6932109999999999,0.693271,0.0,0.6931770000000002,0.6934620000000001,0.6928570000000001,0.6931449999999999,0.5545030000000001,0.631139,0.5554439999999998
